First Name,Last Name,Avg Difficulty,Avg Rating,Department,Comment,Difficulty Rating,Grade,Clarity Rating,Rating Tags
Of,Ford,3.7,2.3,Liberal Arts,"The course is hard because there is so much content (Survey of global history) and his slides could be better, but he is a good professor; very knowledgeable, enjoyable to listen to, and wants you to succeed.  Go to the review sessions and study before the tests. ",4,B+,4,Participation matters--Respected--Lecture heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hard to take notes from as his powerpoints tend to not have any bullets or notes on it and lectures are not recorded online so it's an inconvenience if you miss class, especially considering that all the tests are based solely on the smallest things he says in the lecture. However, there's a heavy curve making it easier to get a good grade.",2,A,3,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"   The tests are like trivia games that pick random small things he said from lectures that you probably missed or couldn't write down because he was rambling so fast. Messy lectures. No study guide. However, the test is curved very heavily. Not too hard to get a decent grade but incredibly stressful as every test is a big guessing game. ",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"The course is graded on tests which cover lecture material, which is purely verbal with no slideshows, no transcripts. Hard to hear at points, talks fast. The lectures content is hard to follow and jumps frequently. Incorrectly presented some history (Opium Wars). The tests were strange in topics picked, trivia like. Professor quite rude at times.",5,A+,1,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"He speaks very fast in class and the lectures are not recorded. If you miss anything he says, you are done for because he doesnt upload any notes or lecture content. If you want to get good grades, you will have to type like a maniac and listen to each and every word he says. The saving grace is that all tests are curved well.",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"His lectures are just him rambling with no clear emphasis on what is important. Slides show no information outside of pronunciations and maps. He also provides no study material, so it is impossible to predict what material will be tested.",5,B,1,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hes a pretty chil guy, but crams a lot of info in each lecture. attendance is not mandatory, but you're cooked if you dont pay attention to every second. every test and exam is curved, which is amazing.",3,A,4,Hilarious--Lecture heavy--Test heavy
Anne,Konkle,4.2,2.6,Health,"Dr. Konkle is a course supervisor (not teaching prof) for my class and my experiences with her have been great. She seems like a prof who cares about her students and wants to prepare us for the realities of grad studies. Overall a positive experience (though I cannot speak to her instructing abilities). Fair, flexible and gives us academic freedom",3,Not sure yet,4,Accessible outside class
Anne,Konkle,4.2,2.6,Health,"She was a tough grader for our projects- AVOID. She made our MENTAL HEALTH class be a burden on my mental health. Did not enjoy what I thought would be a fun and interesting class. That being said, exams are pretty easy but the project (worth 35%) was absolutely insane.",5,A-,1,Test heavy--Lecture heavy--Tough grader
Anne,Konkle,4.2,2.6,Health,"avoid for online classes. She did pre record the lecture which was great, but she does a poor job of actually explaining the course material and her slides lack detail as well. In addition, I did not appreciate the fact that she took advantage of online classes &amp; continued to post lectures, that were expected to be done, during reading week.",3,,2,Skip class? You won't pass.--Clear grading criteria--Tough grader
Anne,Konkle,4.2,2.6,Health,Im sure all the positive ratings were published here by herself. This teacher is awful!! Half the class has anxiety problems now because of her. Exams are ridiculous! She asks tiny details about things she hardly went over. She also made us study several units at home because she was &laquo;&nbsp;sick&nbsp;&raquo;. You cant test students on stuff you didnt teach,5,,1,
Anne,Konkle,4.2,2.6,Health,Anne Konkle is the worst teacher I have had in 4 years at university. I have never seen exams so poorly representitive of the material. She has no idea what she is teaching. She feels embarrased during the classes because she gets all mixed up and goes to read her notes. She is so unfair and suggests you to drop the course and throw away 1000$,5,,1,Tough grader
Anne,Konkle,4.2,2.6,Health,"Nice prof but the exams demolish you. I took this class only taking in account her rating but because the exams are so tough, I would never retake anything with Konkle. I attended just to help retain the info for exams. She does not give hints, just explains diagrams and stuff. You could pass the class without going to class and studying hard.",5,Not sure yet,1,
Anne,Konkle,4.2,2.6,Health,She will ask questions of medication name we never studied in class,5,A,2,Tough Grader--Skip class? You won't pass.
Anne,Konkle,4.2,2.6,Health,"Midterm was extremely unfair, we were expected to know tiny details. The rest of the grading was GROUP projects (even the final). Feel like I didn't learn anything in the class, because stopped having lectures halfway through. I would never take this prof again.",4,,2,LOTS OF HOMEWORK--SO MANY PAPERS--GROUP PROJECTS
Anne,Konkle,4.2,2.6,Health,"Professor really cares about us connecting the content to ourselves in some way! There is a midterm, a solo paper, a group final paper (instead of exam), and a group presentation. The papers and presentation are doable and not hard! She is helpful if you approach her! She does not negotiate marks though. Midterm was fair, textbook was not required.",4,,5,SO MANY PAPERS--Caring--GROUP PROJECTS
Anne,Konkle,4.2,2.6,Health,"Premi&egrave;rement, elle donne 2 heures de th&eacute;ories (lecture de ses diapos) sans pause donc &agrave; la fin, la concentration n'y est plus. Elle ne r&eacute;pond pas aux questions en classe si &ccedil;a a trait &agrave; la mati&egrave;re pr&eacute;alablement enseign&eacute;e. Elle ne dit jamais ce qui sera sur l'examen et elle prend un temps incroyable &agrave; corriger! Ses examens sont faciles par contre!",2,A+,3,LOTS OF HOMEWORK--LECTURE HEAVY
Anne,Konkle,4.2,2.6,Health,Bonne prof mais cours très difficile ... J'ai mis plus d'effort dans ce cours que n'importe quel et j'ai quand même eu beaucoup de difficulté. Il y a beaucoup de matières mais peu de celle-ci se retrouve sur l'examen. Difficile à se retrouver dans les A. ,5,,3,
Anne,Konkle,4.2,2.6,Health,"Extremely nice lady and very helpful, but her classes are tough. You need to put in a lot of effort to break into the A's spectrum. ",5,Drop/Withdrawal,3,
Anne,Konkle,4.2,2.6,Health,"She's an amazing prof, loved her for 4324! The course has an oral presentation, participation marks, a term paper instead of a final, and one midterm. She marks hard for the paper and the midterm requires a lot of memorization, but considering there is no final it's not too bad of a course load. She gives very good feedback as well! ",4,,3,
Anne,Konkle,4.2,2.6,Health,"As a person, she was really nice. Classes were interesting. However, I pretty much died in her exams. Normally,   I would consider myself to be a pretty good student. But, there was just someone about her exams that just doesn't work for me even when I've studied.",5,,4,
Anne,Konkle,4.2,2.6,Health,"Anne est très gentille et passionnée pour sa matière, mais il y a énormément de matière et ses examens sont trop longs..",4,,5,
Anne,Konkle,4.2,2.6,Health,"She was very easy to understand, examples given were fairly reflected in the midterms and final exam. People in the class said she went too fast, but these were people who didn't know how to read simple coordinates on a line graph.",2,,5,
Anne,Konkle,4.2,2.6,Health,Bonne professeure. Elle est bien organiser et enseigne bien la matiere,4,,3,
Anne,Konkle,4.2,2.6,Health,"Look I hate her with a passion but that's because she's a snake who wouldn't increase my grade because I was .3% short... She's a good lecturer, her exams were fair however she corrected very strictly and she always had time for her students. And yea the textbook is completely useless.",4,,3,
Anne,Konkle,4.2,2.6,Health,Worst prof that I have had so far. She never give hints on the exams - which are too long to actually finish. Don't bother attending this class as you will learn more from reading the textbook - got a C by doing so. Avoid if at all possible.,5,,1,
Anne,Konkle,4.2,2.6,Health,She takes a long time to mark midterms and then did not even post the marks before the final exam. Midterms were impossible to finish because they were way too long. They did not represent what was taught in the lectures. She doesn't even use the assigned text book.,5,,2,
Anne,Konkle,4.2,2.6,Health,"Terrible prof! Rushes through slides, does not explain material well. Midterms are extremely long and there isn't sufficient time provided to finish all the questions. She comes off as a snob. Refuses to answer people's questions during midterms. Only answers VC questions if there is an exam the next day. Does not give ANY hints prior to exams.",5,,2,
Anne,Konkle,4.2,2.6,Health,The exams are ridicously hard! the question are usually about subject she never talked in class! She do not explain well!!! If you can avoid her....DO IT!!!!,5,,1,
Anne,Konkle,4.2,2.6,Health,"Bonne professeure.  Elle est passionnée de la matière qu'elle enseigne mais a parfois de la difficulté à garder l'attention des étudiants.  A améliorer: distinguer ce qui est matière à examen et non.  Autrement, c'est une excellente prof qui donne de très bons conseils quand on lui consulte un à un! Très gentille! Un bon semestre.",2,,4,
Thadd,McElreath,1.5,4.6,Physical Education,Coach Mac was genuinely one of my favorite professors by far. He is very understanding and provides us with simple to do work. We are given a week for each assignment and he sends out reminders. The textbook is provided for us online. ,1,A+,5,Group projects--Caring--Accessible outside class
Thadd,McElreath,1.5,4.6,Physical Education,"Was in the person class of HEA110, he was very one dimensional in the way he taught us, IMO he lectured the class by going through the textbook. He gave a group project where you discuss a chapter from the online textbook. Work was very easy and did not consume time at all. He gave a week for us to do the work. Overall laidback but somewhat boring.",2,A+,4,Group projects--Lecture heavy--Accessible outside class
Thadd,McElreath,1.5,4.6,Physical Education,"I had his class Fall 2020, and he is literally the nicest and most understanding person ever. I missed my presentation day because of a migraine, and he let me make it up and gave extra time. Class is an easy A, and I scored a 100 because he gave us extra credit to watch other students' final presentations (I got about 30 extra credit points).",2,A+,5,Respected--Caring--EXTRA CREDIT
Thadd,McElreath,1.5,4.6,Physical Education,"Textbook included, no need to buy one. One of the best professors at CCCC. Quick turn around on grades and always gave feedback on every assignment even if it was just words of encouragement. Not too much work and plenty of time to do it. 10/10 would take again!!",1,A+,5,Gives good feedback--Accessible outside class--Clear grading criteria
Thadd,McElreath,1.5,4.6,Physical Education,"He's a great guy. Seems very knowledgeable and friendly, and always made sure everyone understands the work. He loves fitness and you can tell.",2,A,4,Accessible outside class--Clear grading criteria--Caring
Thadd,McElreath,1.5,4.6,Physical Education,Overall good prof. Instructions on work and policies are crystal clear.,2,A,5,
Thadd,McElreath,1.5,4.6,Physical Education,Great teacher and person! Love the class and love his policies. ,1,,5,
Thadd,McElreath,1.5,4.6,Physical Education,He is really nice and helpful.,1,,4,
Thadd,McElreath,1.5,4.6,Physical Education,"He is currently my favorite instructor. Even though his class is only fitness, he is an exceptional instructor. The assignments are pretty easy. He tried to make everything easy to understand. And he's a really approachable, nice instructor. If I could take another one of his classes, I would.",1,,5,
Thadd,McElreath,1.5,4.6,Physical Education,"I took this online. Easy class but there's a lot of assignments, so take it in the summer. Near the end you get a two week break which is nice. Teacher is friendly, if you put in effort he notices. If you're taking the class online, don't buy the textbook, as all of the pages necessary for the course are linked in a PDF file.",2,,4,
Of,Ford,3.7,2.3,Liberal Arts,lectures were a nightmare,2,B+,1,Beware of pop quizzes--Lecture heavy
Of,Ford,3.7,2.3,Liberal Arts,"Overall the professor is good, but you cannot miss any lectures. The slides are messy and do not contain any helpful information. You will be quizzed on the information he mentions super quickly only once. The quizzes are super random. It doesn't seem that he has any structure during his lectures. Discussed politics for the whole class once. ",4,A-,3,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"The course is hard because there is so much content (Survey of global history) and his slides could be better, but he is a good professor; very knowledgeable, enjoyable to listen to, and wants you to succeed.  Go to the review sessions and study before the tests. ",4,B+,4,Participation matters--Respected--Lecture heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hard to take notes from as his powerpoints tend to not have any bullets or notes on it and lectures are not recorded online so it's an inconvenience if you miss class, especially considering that all the tests are based solely on the smallest things he says in the lecture. However, there's a heavy curve making it easier to get a good grade.",2,A,3,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"   The tests are like trivia games that pick random small things he said from lectures that you probably missed or couldn't write down because he was rambling so fast. Messy lectures. No study guide. However, the test is curved very heavily. Not too hard to get a decent grade but incredibly stressful as every test is a big guessing game. ",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"The course is graded on tests which cover lecture material, which is purely verbal with no slideshows, no transcripts. Hard to hear at points, talks fast. The lectures content is hard to follow and jumps frequently. Incorrectly presented some history (Opium Wars). The tests were strange in topics picked, trivia like. Professor quite rude at times.",5,A+,1,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"He speaks very fast in class and the lectures are not recorded. If you miss anything he says, you are done for because he doesnt upload any notes or lecture content. If you want to get good grades, you will have to type like a maniac and listen to each and every word he says. The saving grace is that all tests are curved well.",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"His lectures are just him rambling with no clear emphasis on what is important. Slides show no information outside of pronunciations and maps. He also provides no study material, so it is impossible to predict what material will be tested.",5,B,1,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hes a pretty chil guy, but crams a lot of info in each lecture. attendance is not mandatory, but you're cooked if you dont pay attention to every second. every test and exam is curved, which is amazing.",3,A,4,Hilarious--Lecture heavy--Test heavy
Herv,Podner,2.1,3.3,Computer Science,"He is a very nice guy. However, he would frequently be late and waste class time. The lectures were poorly organized. He would be a decent professor if he was more organized. The class was easy. He is not the worst Professor in the department. I respect him as a person but I wouldn't want him for another class.",1,Rather not say,2,Gives good feedback--Hilarious
Herv,Podner,2.1,3.3,Computer Science,"This is my second class with him, and both times there are 3 assignments and no midterms/finals. And he doesn't grade any of the assignments until a week or 2 until the end of the semester. He doesn't explain things well, and he usually shows how to do his assignmets. I have learned more from stack overflow and W3schools than him.",1,Not sure yet,1,
Herv,Podner,2.1,3.3,Computer Science,"Find an interesting project  in the first few weeks of class and work on it for the duration of the semester. Share your progress with Podnar often and get his feedback. Treat him as a project mentor, not a lecturer, and you'll have a great class. If you're not interested in working independently, look elsewhere.",2,,3,
Herv,Podner,2.1,3.3,Computer Science,"Took him for an online class. Absolute nightmare. Took forever to grade things and respond to questions. He offered no insight, all the material online was in the book. I could not imagine taking his class without any background in the subject. When I did talk to him though he was super nice and helpful. If I could...",2,,2,
Herv,Podner,2.1,3.3,Computer Science,"Good teacher, really nice guy. He knows programming and will anwser any questions you have. FYI, He does take forever to grade projects. Still, a good teacher.",2,,4,
Herv,Podner,2.1,3.3,Computer Science,from what i've seem so far he tries to get his messagge across for everyone and he seems helpful and not just about the grades but also want you to learn the material.  good guy so far.,3,,3,
Herv,Podner,2.1,3.3,Computer Science,"Nice guy, helpful.  His classes can move slow, depending on the students' enthusiasm.",2,,3,
Herv,Podner,2.1,3.3,Computer Science,Herv is totally the best professor ever. You don't have to show up or do work. Just learn assembly language and you'll get an A in assembly language. If you need someone to hold your hand and spell things out for you than just drop out. Herv rocks your world.,1,,5,
Herv,Podner,2.1,3.3,Computer Science,Very good teacher and very helping person. He is the best teacher.,1,,5,
Herv,Podner,2.1,3.3,Computer Science,"Horrible teacher, but a very nice guy (if that helps). He does not have a lesson plan, cannot clearly express his thought process, and probably should not be teaching. 89% of the time only 2-4 people out of 20 would actually show up for class. Read book!",5,,1,
Herv,Podner,2.1,3.3,Computer Science,"Very helpful man and a good teacher. He always listen you carefully and try to answer. I had seven year of core software experiance, but i think I still learn a lot from his class. Great job Herv.....",1,,5,
Herv,Podner,2.1,3.3,Computer Science,"very smart, very kind. Enjoy to answer every question.",3,,5,
Herv,Podner,2.1,3.3,Computer Science,"You won't get feedback because he doesn't grade or hand anything back until 1 week before the final exam. Too bad the information is really important to have an understanding of, and the book doesn't help.",3,,1,
Herv,Podner,2.1,3.3,Computer Science,"nice guy... terrible teacher.  spends the first 10 minutes downloading the slides from the textbook sight, then doesn't follow them.  Lazy",3,,1,
Herv,Podner,2.1,3.3,Computer Science,"Does not prepare for class. Be prepared not to be able to understand him or the book. Very nice guy, will help you with anything if you can track him down.",2,,2,
Julie,Hoshizaki,2.3,4.3,Computer Science,"Shes honestly a good teacher. Her best class is intro to game development and from there the classes get more difficult. The unreal class as someone stated is not very clear but her unity3d class is better. Shes nice, helpful and caring as well. She does get frustrated if you dont understand something to a certain extent. Dont skip class!",3,B+,3,
Julie,Hoshizaki,2.3,4.3,Computer Science,She was great for this laid back class. Mostly group projects except for a few. Might want to take a drawing class first if you aren't top notch. But overall easy and had some fun!,2,A,3,
Julie,Hoshizaki,2.3,4.3,Computer Science,"I have taken another class by Ms. Hoshizaki and I loved her! But for some reason this class made me change my mind about her a little. She pushed unreal onto you and doesn't even explain how to use it, she says to just watch youtube tutorials. Class got frustrating.  ",4,,2,
Julie,Hoshizaki,2.3,4.3,Computer Science,"Ms.julie avery enthusiastic person with a eneretic and happy personality, she's also very informative in what she teaches and she explains whatever that she is aching very cleaely.She is a patient and understanding women that loves what she does,which is game production.",2,C,5,
Julie,Hoshizaki,2.3,4.3,Computer Science,"Ms.julie is a very fun,enrgetic person with a passion for game production and animation criteria. she explains everything that she teaches, and she always challenges the class to be the best that they can be.:)",1,,5,
Julie,Hoshizaki,2.3,4.3,Computer Science,"She is a very nice person and a good teacher but once you get into her profession (which is C++ programming) she get's tough. I have her for my other GAME classes and she is an easy &quot;A&quot;, but this class I got a C and I tried hard. She grades very strictly so be careful and pay attention! Tip: Triple check your homework and make sure it is perfect!",4,,5,
Julie,Hoshizaki,2.3,4.3,Computer Science,Very very helpful.  Strives to ensure entire class understands the current info before moving forward.  Her class provides for a seasoned programmer to turn in assignments at a fast pace or for the beginner to take your time to learn it before you move forward all in the same class.,3,,4,
Julie,Hoshizaki,2.3,4.3,Computer Science,A gorgeous gamer with a mind as sharp as a whip.,2,,5,
Julie,Hoshizaki,2.3,4.3,Computer Science,"This class was SUPER easy. Super boring...but super easy.  She's a nice lady, has a quiet voice, so for those long lectures, make sure you've had your expresso for the day...but I mean, if you want an easy A...take her!",1,,5,
Julie,Hoshizaki,2.3,4.3,Computer Science,Class was cool and very easy. You use the book almost everyday. She lectures and if you are already comfortable you can work at your own pace.,1,,4,
Cale,Polkinghorne,2.7,4.5,Engineering Technology,There is not a lot of things to be graded on but as long is you put in effort and show up you will pass with an A or high B. He cares a lot about his students and will help you if you put in the effort.,3,A-,5,Participation matters--Respected--Graded by few things
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"I would highly recommend, cool professor.  ",3,A,5,Inspirational--Hilarious--Respected
Cale,Polkinghorne,2.7,4.5,Engineering Technology,Cale is a really fun professor. The class was really educational and I learned a lot from him.,5,A-,5,Participation matters--Group projects--Amazing lectures 
Cale,Polkinghorne,2.7,4.5,Engineering Technology,Extremely knowledgeable. You'll pass easily as long as you pay attention to demos and show up to lecture. Always willing to help out if you need help on a project or have any questions.,2,A,5,Clear grading criteria--Gives good feedback--Respected
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"even though it was a required course for, i heavily enjoyed this class",1,A+,5,Clear grading criteria--Gives good feedback--Respected
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"With Cale, he was distracted during the whole duration of labs with other things. His lectures had nothing to do with the lab. The lectures were also random and inaccurate. In the lab, he was stubborn that he was always right to a point that is annoying. He kept calling one kid the wrong name, and when the kid corrected him, he just ignored him.",3,B,2,
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"I went into Cales class not knowing a lick about precision machining and left knowing so much. there is no doubt that he loves what he does, and he tries his hardest to explain the material to you so you understand. As long as you pay atention to his demo in Lab and ask questions, youll pass no doubt.",2,A,5,Gives good feedback--Skip class? You won't pass.--Caring
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"Cale is an awesome teacher, he will take time to help you with your projects or questions you may have. He is very laid back and easy to get along with. I could recommend any of his classes",2,,4,
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"Great Professor, very helpful",2,,5,
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"Cale is a great instructor. He is very knowledgeable, and is always willing to help. If you give your best effort, and show up everyday, he will bend over backwards for you.",3,,5,
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"He is a great professor.  He knows what he is talking about, and very good at teaching it too you.",3,,5,
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"Great teacher, knows what he is doing. Very helpful.",2,,5,
Cale,Polkinghorne,2.7,4.5,Engineering Technology,does not know enough about subjects taught. and not very helpfull,4,,2,
Cale,Polkinghorne,2.7,4.5,Engineering Technology,"Great teacher, very knowledgeable, loves what he does and is good at it. Not too tough of a grader as long as you take your time and do it right.  Can get a little too hyper sometimes but only because he enjoys what he's doing.",2,,4,
Cale,Polkinghorne,2.7,4.5,Engineering Technology,Good teacher. Always willing to help. Very fair and flexible. Knows what he teaches. Beware of the Machinery Handbook. But it's not that bad.,3,,5,
Tifanie,Pulley,2.5,3.9,Sociology,"She is a great instructor. Very easy class, quizzes were simple and the papers were common sense. Use the textbook and creativity when picking a topic to write about. It's your fault if you fail her class",1,A,5,Participation matters--Clear grading criteria--Inspirational
Tifanie,Pulley,2.5,3.9,Sociology,"This class was very easy. I like the material that was taught, she was a great professor and understanding if something came up. Highly recommend",3,A,5,Group projects--Lecture heavy--EXTRA CREDIT
Tifanie,Pulley,2.5,3.9,Sociology,"Ms. Pulley is a GREAT intro to social science teacher. Her class work is very hands on and it helps you understand the material better. She relates most of her lessons to real life, and we have in depth debates. Her class is very exciting and makes you broadin your perspective in life!!",1,,4,
Tifanie,Pulley,2.5,3.9,Sociology,she is extremely rude and unprofessional she has a serious attitude problem......she has the nerve to teach university life and needs a check on life herself,5,,1,
Of,Ford,3.7,2.3,Liberal Arts,lectures were a nightmare,2,B+,1,Beware of pop quizzes--Lecture heavy
Of,Ford,3.7,2.3,Liberal Arts,"Overall the professor is good, but you cannot miss any lectures. The slides are messy and do not contain any helpful information. You will be quizzed on the information he mentions super quickly only once. The quizzes are super random. It doesn't seem that he has any structure during his lectures. Discussed politics for the whole class once. ",4,A-,3,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"The course is hard because there is so much content (Survey of global history) and his slides could be better, but he is a good professor; very knowledgeable, enjoyable to listen to, and wants you to succeed.  Go to the review sessions and study before the tests. ",4,B+,4,Participation matters--Respected--Lecture heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hard to take notes from as his powerpoints tend to not have any bullets or notes on it and lectures are not recorded online so it's an inconvenience if you miss class, especially considering that all the tests are based solely on the smallest things he says in the lecture. However, there's a heavy curve making it easier to get a good grade.",2,A,3,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"   The tests are like trivia games that pick random small things he said from lectures that you probably missed or couldn't write down because he was rambling so fast. Messy lectures. No study guide. However, the test is curved very heavily. Not too hard to get a decent grade but incredibly stressful as every test is a big guessing game. ",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"The course is graded on tests which cover lecture material, which is purely verbal with no slideshows, no transcripts. Hard to hear at points, talks fast. The lectures content is hard to follow and jumps frequently. Incorrectly presented some history (Opium Wars). The tests were strange in topics picked, trivia like. Professor quite rude at times.",5,A+,1,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"He speaks very fast in class and the lectures are not recorded. If you miss anything he says, you are done for because he doesnt upload any notes or lecture content. If you want to get good grades, you will have to type like a maniac and listen to each and every word he says. The saving grace is that all tests are curved well.",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"His lectures are just him rambling with no clear emphasis on what is important. Slides show no information outside of pronunciations and maps. He also provides no study material, so it is impossible to predict what material will be tested.",5,B,1,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hes a pretty chil guy, but crams a lot of info in each lecture. attendance is not mandatory, but you're cooked if you dont pay attention to every second. every test and exam is curved, which is amazing.",3,A,4,Hilarious--Lecture heavy--Test heavy
Timothy,Wilson,1,3,Business,"BGEN215 was very easy, but also a dumb class. Tim didn't really understand anything about young people & talked about himself A LOT. He is a nice guy and has made it in the business world, but isn't really up to date. Lectures were useless, but he was very easy like too easy. I got a 100% and didn't try. He's a nice guy, but go with Bonnie instead.",1,A+,3,Accessible outside class
Of,Ford,3.7,2.3,Liberal Arts,lectures were a nightmare,2,B+,1,Beware of pop quizzes--Lecture heavy
Of,Ford,3.7,2.3,Liberal Arts,"Overall the professor is good, but you cannot miss any lectures. The slides are messy and do not contain any helpful information. You will be quizzed on the information he mentions super quickly only once. The quizzes are super random. It doesn't seem that he has any structure during his lectures. Discussed politics for the whole class once. ",4,A-,3,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"The course is hard because there is so much content (Survey of global history) and his slides could be better, but he is a good professor; very knowledgeable, enjoyable to listen to, and wants you to succeed.  Go to the review sessions and study before the tests. ",4,B+,4,Participation matters--Respected--Lecture heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hard to take notes from as his powerpoints tend to not have any bullets or notes on it and lectures are not recorded online so it's an inconvenience if you miss class, especially considering that all the tests are based solely on the smallest things he says in the lecture. However, there's a heavy curve making it easier to get a good grade.",2,A,3,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"   The tests are like trivia games that pick random small things he said from lectures that you probably missed or couldn't write down because he was rambling so fast. Messy lectures. No study guide. However, the test is curved very heavily. Not too hard to get a decent grade but incredibly stressful as every test is a big guessing game. ",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"The course is graded on tests which cover lecture material, which is purely verbal with no slideshows, no transcripts. Hard to hear at points, talks fast. The lectures content is hard to follow and jumps frequently. Incorrectly presented some history (Opium Wars). The tests were strange in topics picked, trivia like. Professor quite rude at times.",5,A+,1,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"He speaks very fast in class and the lectures are not recorded. If you miss anything he says, you are done for because he doesnt upload any notes or lecture content. If you want to get good grades, you will have to type like a maniac and listen to each and every word he says. The saving grace is that all tests are curved well.",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"His lectures are just him rambling with no clear emphasis on what is important. Slides show no information outside of pronunciations and maps. He also provides no study material, so it is impossible to predict what material will be tested.",5,B,1,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hes a pretty chil guy, but crams a lot of info in each lecture. attendance is not mandatory, but you're cooked if you dont pay attention to every second. every test and exam is curved, which is amazing.",3,A,4,Hilarious--Lecture heavy--Test heavy
Tracey,M P,4,2.4,English As A Second Language,He care about students but he is not a good grader. Guys don't take it unless you are perfect with your essays.,5,,2,
Tracey,M P,4,2.4,English As A Second Language,"He is a helpful and knowledgeable teacher. Ask him more question in class and after class, he will remember you and teach you a lot. Not a hard grader at all. ",2,B,4,
Tracey,M P,4,2.4,English As A Second Language,He is do bad~! His class is useless and you even dont know what you learned after class. His class has no key point.And he gave all of my classmate low grade. It's so hard to see a grade over 70~! Horrible professor,5,Drop/Withdrawal,1,
Tracey,M P,4,2.4,English As A Second Language,"He is not a professional prof. You can not read his hand writing, really difficult to read and he admits that. He likes certain people and always talks about himself. Got a B too.",5,,1,
Tracey,M P,4,2.4,English As A Second Language,I took his class a couple years ago & I regret it. He is not rude but he likes certain people and he wasn't nice with me. I wrote something about God in my paper & he reduced my grade for that. You can't really read his hand writing & he often talks about himself & his adventures. I received A in all my classes except his class that I got B. SAD,3,,2,
Thomas,Hollweck,2.8,4.4,Languages,nicest professor you will ever have,3,,4,
Thomas,Hollweck,2.8,4.4,Languages,Great teacher. Really easy to work with and will accept late homework. The class was a real eye opener.,1,,5,
Thomas,Hollweck,2.8,4.4,Languages,"Great class. He has a lot of passion and patience. He will work with students and is flexible as well. When I couldn't meet a deadline, he was more than willing to help me out or offer an extension. I wish more teachers were like him.",2,,4,
Thomas,Hollweck,2.8,4.4,Languages,I had Prof. Hollweck for Representing the Holocaust. He was a really nice guy and his class was very interesting. There was lots of reading but you don't REALLY have to do it. Just work hard on the tests and essays and you'll be fine.,3,,5,
Thomas,Hollweck,2.8,4.4,Languages,"Lots of reading, tests are all essays.  Hard to keep up, but he is a really nice guy.",4,,3,
Thomas,Hollweck,2.8,4.4,Languages,No Comments,4,,4,
Thomas,Hollweck,2.8,4.4,Languages,"Prof. Hollweck is a nice and caring professor.  I had him for Senior Seminar, and he covered a lot of material in only a semester.  Hard, but good.",4,,5,
Thomas,Hollweck,2.8,4.4,Languages,"I had him for representing the holocaust. The class was very interesting. Heavy on reading but you dont really have to do it. Very easy grader, east on attendence! great guy, very nice.",1,,4,
Of,Ford,3.7,2.3,Liberal Arts,lectures were a nightmare,2,B+,1,Beware of pop quizzes--Lecture heavy
