First Name,Last Name,Avg Difficulty,Avg Rating,Department,Comment,Difficulty Rating,Grade,Clarity Rating,Rating Tags
Of,Ford,3.7,2.3,Liberal Arts,"He speaks very fast in class and the lectures are not recorded. If you miss anything he says, you are done for because he doesnt upload any notes or lecture content. If you want to get good grades, you will have to type like a maniac and listen to each and every word he says. The saving grace is that all tests are curved well.",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"His lectures are just him rambling with no clear emphasis on what is important. Slides show no information outside of pronunciations and maps. He also provides no study material, so it is impossible to predict what material will be tested.",5,B,1,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hes a pretty chil guy, but crams a lot of info in each lecture. attendance is not mandatory, but you're cooked if you dont pay attention to every second. every test and exam is curved, which is amazing.",3,A,4,Hilarious--Lecture heavy--Test heavy
Martin,Benjamin,4,3.8,Philosophy,"He really breaks things down so that everyone can understand. Sometimes it felt like a bit too much repetition, but he teaches hard material so it was very useful. He makes a huge effort to meet with students and even invited us to lunch one day. Sweet man.",4,,4,
Martin,Benjamin,4,3.8,Philosophy,No Comments,4,,3,
Martin,Bilodeau,4.2,2.4,Mathematics,"Do the work and it's fine
",2,A-,4,Test heavy
Martin,Bilodeau,4.2,2.4,Mathematics,The worst teacher I've ever had,5,Drop/Withdrawal,1,
Martin,Bilodeau,4.2,2.4,Mathematics,"STT2700 is one of the hardest courses in math degrees. He was the absolute worst teacher that could've been assigned to teach it. After a 30% class average at the midterm, everyone except 10 students dropped the class. He also declared that he would not curve no matter what. Final's average: 38%, meaning more than half of the students left failed. ",5,Drop/Withdrawal,1,Tough grader
Martin,Bilodeau,4.2,2.4,Mathematics,"Franchement si vous voulez réussir ne prenez jamais de cours avec ce prof, il s'en fout un peu de si plus que la moitié de la classe coule. 
",5,,1,Tough grader--Get ready to read--Test heavy
Martin,Bilodeau,4.2,2.4,Mathematics,"Past year exams not accessible, you have to completely understand everything to have a good grade. He doesn't answer questions via email and isn't very helpful as a teacher.",4,Incomplete,2,Lots of homework--Skip class? You won't pass.--Tough grader
Martin,Bilodeau,4.2,2.4,Mathematics,Donne des cours pas mal th&eacute;oriques. Prends le temps d'expliquer en profondeur les concepts. Examens LONG et demandent une abilet&eacute; &agrave; pitonner rapidement. La mati&egrave;re est pas tant challengeante mais il corrige rough. La moyenne du cours fut de C+,4,B,4,Tough Grader--Respected
Martin,Bilodeau,4.2,2.4,Mathematics,Très inégal dans la difficulté des examens. Il faut se méfier.,5,Not sure yet,3,
Martin,Bilodeau,4.2,2.4,Mathematics,Ben sharp dans ses explications. Le problème de la majorité des élèves qui pensent que des profs exigeants expliquent trop rapidement ou avec un jargon incompréhensible c'est qu'ils n'osent pas poser assez de question. Ça peut donc facilement être le cas avec ce prof. Donc vous devez en manger des stats pour assurer aux exams.,3,A,4,
Martin,Bilodeau,4.2,2.4,Mathematics,His assignments and examples in class don't prepare you for the exams.,5,,2,
Erica,Nol,3.4,3.7,Biology,"She is an inspiration to any aspiring biologist. Her lectures are unique in that asides from covering the text book, she also covers a lot material from her field experience. Her academic integrity and respect for her field is second to none.",4,A+,5,Respected--Inspirational--Amazing lectures
Erica,Nol,3.4,3.7,Biology,"Dr. Nol is extremely intelligent HOWEVER I found her very hard to learn from. Her lectures are all examples, and when new topics are introduced there is no information on what they actually are/mean. I can't understand an example unless I have been taught what the topic actually is. Exam was wordy and hard to understand.",4,,2,
Erica,Nol,3.4,3.7,Biology,Great prof!,2,A+,5,Respected--Accessible outside class--Inspirational
Erica,Nol,3.4,3.7,Biology,"I believe Erica Nol is a good professor, just not for intro biology. Lectures were extremely dry and very difficult to interpret. She gave no indication of what we could expect from her midterm and final exams. Fortunately they were not terribly difficult.",3,,2,
Erica,Nol,3.4,3.7,Biology,Confusing in her midterms/exams and also doesn't give real information only examples.,3,B+,2,Tests are tough
Erica,Nol,3.4,3.7,Biology,"She s very knowledgeable, and super kind when you go to her outside of class. I did a honors project with her and it was a great opportunity to learn so much.  she is always ready to help you and is never annoyed by people asking questions that aren't stupid.  beware asking question to her just for the sake of asking questions to try and stand out",3,A-,5,Gives good feedback--Respected--Amazing lectures
Erica,Nol,3.4,3.7,Biology,"Dr. Nol was a good professor when I had her for Biology last year. Her bird studies are amazing and she has a strong biology passion. Overall, she is a great individual and a good lecturer.",2,A-,4,
Erica,Nol,3.4,3.7,Biology,"Dr. Nol was a disappointment for the Ornithology course.  She seemed to rush through lectures, leave immediately after and had next to zero office hours.  She was quick to dismiss Socratic discussion  in the labs and did not attend the main field trip for bird identification.  Very knowledgeable but lacks enthusiasm.",4,,3,
Erica,Nol,3.4,3.7,Biology,"Dr. Nol is an amazing individual. She is so intelligent but is not intimidating (a very rare combo). She is passionate about avian conservation and inspired me to pursue a future in this field. Hands down the best professor  I ever had. She is an amazing individual all in all! If you take this class, get to know her because she is great!! ",4,,4,
Erica,Nol,3.4,3.7,Biology,She is a great individual and a super inspiring professor in the way of science!,3,A-,4,
Erica,Nol,3.4,3.7,Biology,"This woman is super nice, extremely smart, but has no concept of the amount of work she is assigning.  6% for an assignment that took 2 weeks to complete?  8 page labs worth 10%?  Easy there..",5,,4,
Erica,Nol,3.4,3.7,Biology,"Excellent prof. and very good scientist. Excited about her topics (Ecology, Ornithology).  Good at arranging interesting labs and field trips. Happy to talk about her work, current work, and work that her past/present students are doing.  A bit intimidating because of her formidable intellect...",5,,4,
Erica,Nol,3.4,3.7,Biology,Awesome professor.  Good speaker and will sit with you until you understand,2,,5,
Erica,Nol,3.4,3.7,Biology,"Very nice,helpful, and clearly knows her birds.  This has by far been my favourite course at Trent to date.",3,,5,
Erica,Nol,3.4,3.7,Biology,"Love her, she is so sweet and smart.  She is really excitted about birds and really goes the extra mile so that students can see tons of species.  Fair marker as well. A+++",3,A,5,
Erica,Nol,3.4,3.7,Biology,"Took population genetics and evolution with her, ecology.  An obvious genious, very helpful.  Even let me borrow one of her personal texts for background reading!  Knew my name, which made all the difference to an undergrad.",5,,5,
Erica,Nol,3.4,3.7,Biology,"Kind of odd and very disorganised, including losing an assignment. Somewhat forgetful at times. Nice thought and very knowledgable...obviosuly loves her research and the topic of ornithology.",3,,2,
Erica,Nol,3.4,3.7,Biology,Prof. Nol knows her stuff.  She was easy to approach and was helpful whenever I went for extra help.  She is a fair marker and a genuinely kind/smart individual.,3,,4,
Erica,Nol,3.4,3.7,Biology,"Ugh. My worst professor ever. Would it kill her to actually TEACH once and a while&#63;! She seems to hate teaching this class, and gets out of it as much as possible by teaching 1/2 an hour a week, then making us learn everything else through reading or by &quot;teaching each other&quot;.",5,,1,
Erica,Nol,3.4,3.7,Biology,"She is a bird, and she has her clutch.  She's a bit weird, but very nice.  She wants everyone to be fascinated by birds, and some of us just aren't.  But I'll always remember her, and generally in a good way.  :)",3,,2,
Erica,Nol,3.4,3.7,Biology,I took the ornithology course. I really found the information in this course a little overwelming and things seemed quite unorganized at times.,3,,1,
Erica,Nol,3.4,3.7,Biology,Little nervous appearance but a very kind person.  Exams are very fair and she is a fair marker.  She is approachable and very understanding.  Really knows her stuff!,3,,3,
Of,Ford,3.7,2.3,Liberal Arts,lectures were a nightmare,2,B+,1,Beware of pop quizzes--Lecture heavy
Of,Ford,3.7,2.3,Liberal Arts,"Overall the professor is good, but you cannot miss any lectures. The slides are messy and do not contain any helpful information. You will be quizzed on the information he mentions super quickly only once. The quizzes are super random. It doesn't seem that he has any structure during his lectures. Discussed politics for the whole class once. ",4,A-,3,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"The course is hard because there is so much content (Survey of global history) and his slides could be better, but he is a good professor; very knowledgeable, enjoyable to listen to, and wants you to succeed.  Go to the review sessions and study before the tests. ",4,B+,4,Participation matters--Respected--Lecture heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hard to take notes from as his powerpoints tend to not have any bullets or notes on it and lectures are not recorded online so it's an inconvenience if you miss class, especially considering that all the tests are based solely on the smallest things he says in the lecture. However, there's a heavy curve making it easier to get a good grade.",2,A,3,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"   The tests are like trivia games that pick random small things he said from lectures that you probably missed or couldn't write down because he was rambling so fast. Messy lectures. No study guide. However, the test is curved very heavily. Not too hard to get a decent grade but incredibly stressful as every test is a big guessing game. ",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"The course is graded on tests which cover lecture material, which is purely verbal with no slideshows, no transcripts. Hard to hear at points, talks fast. The lectures content is hard to follow and jumps frequently. Incorrectly presented some history (Opium Wars). The tests were strange in topics picked, trivia like. Professor quite rude at times.",5,A+,1,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"He speaks very fast in class and the lectures are not recorded. If you miss anything he says, you are done for because he doesnt upload any notes or lecture content. If you want to get good grades, you will have to type like a maniac and listen to each and every word he says. The saving grace is that all tests are curved well.",4,A,2,Lecture heavy--Test heavy--Graded by few things
Of,Ford,3.7,2.3,Liberal Arts,"His lectures are just him rambling with no clear emphasis on what is important. Slides show no information outside of pronunciations and maps. He also provides no study material, so it is impossible to predict what material will be tested.",5,B,1,Lecture heavy--Test heavy
Of,Ford,3.7,2.3,Liberal Arts,"Hes a pretty chil guy, but crams a lot of info in each lecture. attendance is not mandatory, but you're cooked if you dont pay attention to every second. every test and exam is curved, which is amazing.",3,A,4,Hilarious--Lecture heavy--Test heavy
Mary Margaret,Barkley,2.5,2,Nursing,"This woman should not be teaching this class. She comes across as rude and divisive. She also speaks her mind about politics, which goes off topic or makes people feel uncomfortable. The tests are lecture heavy and usually do not have anything to do with the focus sheet.",4,A,1,Get ready to read--Graded by few things
Mary Margaret,Barkley,2.5,2,Nursing,"Her class was easy to understand, however she frequently got off topic and was super political about everything. She constantly discussed her hate for police officers and certain political party members. However, she is an easy grader when it comes to care plans and her tests weren't too difficult. In clinical you basically teach yourself.",1,A,3,Group projects--Beware of pop quizzes
Jean,Trudelle,3.2,2.7,Law,"Worst teacher in universit&#233; de montreal, boring slow, provides no spreadsheets or notes and forces you to listen to his boring lectures. He is also ignorant of the law and half of the time doesn't know what he's talking about. One of the worst teachers ive had in my entire academic career not just udem. Please do yourself a favour and avoid him.",3,,1,
Jean,Trudelle,3.2,2.7,Law,"Droit des Biens, j'ai adoré M. Trudelle, oui il peut paraître plate à la première vue, mais il explique super bien et donne de très bons exemples. Cependant,  vous devez prendre en note tout ce qu'il dit, ce qui va vous rendre grandement service aux examens. De plus, le livre de Lafond est très utile pour bien se préparer, lectures à faire !",2,A-,5,
Jean,Trudelle,3.2,2.7,Law,"Très bon! Son cours est endormant, mais si tu te force a écouter, tu vois qu'il est très intéressant et clair. Si tu n'arrives pas préparé, tu vas être perdu, mais si tu as fait tes lectures avant, tu vois qu'il explique vraiment bien. Examens justes, sans piège, et si tu as une question à l'examen: POSE LA, tu verras qu'il est bien généreux! ",3,,4,
Jean,Trudelle,3.2,2.7,Law,easy class... got 97.5% on his midterm and 90% on his final! very clear teacher .... just make sure you LISTEN and take notes in class and there goes 60% of your prep. I recommend recording his classes and review them because there's a lot of information. G luck,1,A+,5,
Jean,Trudelle,3.2,2.7,Law,He is a very bad teacher and passing this cours with this mean guy is not easy. Better to choose another teacher.,5,,1,
Jean,Trudelle,3.2,2.7,Law,Assister à son cours est obligatoire et il explique très mal. J’ai détesté son cours de A à Z.,5,,1,
Jean,Trudelle,3.2,2.7,Law,"S'éparpille dans ses explications, donne peu d'exemples pas très attentif à la participation des étudiants cependant les cours qu'il dispense reste très intéressant en dépit de sa méthode.",4,,2,
Jean,Trudelle,3.2,2.7,Law,"Professeur parle pas fort, mais il est très compétents. Ses examens sont assez facile et à livre ouvert. C'est vraiment simple de trouver une réponse à une question que l'on ne connait pas",3,,3,
Jean,Trudelle,3.2,2.7,Law,No Comments,3,,1,
Jean,Trudelle,3.2,2.7,Law,"Comme la plupart des cours de droit, les examens sont à livres ouverts.  Si vous lisez le livre et les notes de cours, les examens sont faciles à réussir!  Par contre, le prof est endormant au maximum, le pire que j'ai vu.  Une constante lutte contre le sommeil!",3,,3,
Norman,Charette,3,3,Music,"Prof Charette is a good piano teacher, very knowledgeable and has good tips for students that are looking to improve what they already know. He can be a bit stern sometimes or seem annoyed but it's because he believes the best in his students and pushes them to do the max of their ability. Overall I do think I improved with his lessons.",3,,3,Gives good feedback--Accessible outside class
Elizabeth,Warren,4.3,1.7,Criminal Justice,DO NOT TAKE HER. she gives you plenty of notes that has nothing to do with the test! Honestly no one knows where she gets her material from that is on the test!! its not even in the book!!! plus her voice will kill u before your grade does .__.,5,,1,
Elizabeth,Warren,4.3,1.7,Criminal Justice,WARNING!: DO NOT TAKE HER!...............................................youve been warned.,5,,1,
Elizabeth,Warren,4.3,1.7,Criminal Justice,tyr,3,,3,
Maryn,Abunuwara,3,4.7,Writing,TAKE WRITING 150 FROM HER! She is the best! I don't think our classes ever lasted the entire block and we didn't have class all the time for instructor conferences. She gives amazing feedback and knows what she is doing. Take it from her!,2,A,5,Gives good feedback--Clear grading criteria--Caring
Maryn,Abunuwara,3,4.7,Writing,"Maryn is an awesome teacher! She made lectures very short and clear. She is super cool and willing to answer any questions you have as long as you ask. She's a pretty tough grader on the assignments though so if you're not happy with your score, talk to her. I wish I would've!",3,A-,5,Tough Grader
Maryn,Abunuwara,3,4.7,Writing,"This professor is really chill but knows what she's doing. Sometimes you might not understand the grade you receive, but if you talk to her she'll help you understand and she's very willing to give accommodations and extensions if needed. She gives great feedback and opens lots of resources for you. Don't need the book. I recommend this professor",4,,4,SO MANY PAPERS--Gives good feedback--Clear grading criteria
Maryse,Fauvel,3.5,4,Languages,"Professor Fauvel is exceptional. She cares about her students, wants to see them improve, and improve you do. Insightful, encouraging, fair, and overall, a lot of fun.",3,,5,Participation matters--Inspirational--Caring
Maryse,Fauvel,3.5,4,Languages,Fauvel is a fantastic professor! The class is focused on improving and expanding your writing skills. Mostly essays and a few quizzes in between - take good notes in class and ask for help on essay corrections. She's great!,2,,5,
Maryse,Fauvel,3.5,4,Languages,"Fauvel seeks out participation with good humor and friendliness; as a result her classes are interesting and engaging, even during grammar lessons. She is receptive to student feedback, tailoring class to student needs and interests. Some directions can seem frustratingly open-ended, but only to encourage creativity and critical thinking skills.",3,,4,
Maryse,Fauvel,3.5,4,Languages,"I took her freshman seminar on Ecology and the Environment in French Cinema and really enjoyed it.  You really have to watch the films, but there's an interesting variety of the them.  The papers are very open-ended which is kind of intimidating, but her grading was fair and you get two drafts.  The class definitely improved my writing in french.",2,,5,
Maryse,Fauvel,3.5,4,Languages,"I took Fauvel's freshman seminar in French film and ecology. Although she seemed passionate about the subject, the topic was so narrow most of the class seemed like it was reaching. All in all she was eccentric and didn't like the way I wrote so this is one french major who will be avoiding her classes at all costs.",3,A+,3,
Maryse,Fauvel,3.5,4,Languages,"Professor Fauvel is definitely passionate about the subject, but she is at times unclear about what she wants and is intimidating. While I do feel like I became a better write, I feel it could have been done with less of the stress that she created.",3,,3,
Maryse,Fauvel,3.5,4,Languages,"Madame Fauvel is enthusiastic and passionate about her subject. She notices recurring mistakes in grammar and then brings them to our attention so that we can fix them for good. Thanks to her, I now find it much easier to write, speak, and think in French. She also expects sophisticated analysis of readings and films, which is highly rewarding.",3,,5,
Maryse,Fauvel,3.5,4,Languages,Absolutely a must take for any student studying French at W&M. I gave her a three for easiness because she is not easy but she is very fair and you need to attend classes. Wonderful prof who challenges and visibly improves your language. Considers all ideas and encourages critical thinking. My class also ranged in ability but not a problem for her.,3,,5,
Maryse,Fauvel,3.5,4,Languages,2nd time taking her and I have to admit esp. this 2nd time around I notice for all the critical thinking she encourages (and it works) she isn't keen to accept dissent. However she's very enthusiastic (effective at 8am!) and really cares about her students (almost brutally so). I took in her class like a sponge; I only wish we could have done more!,2,,3,
Maryse,Fauvel,3.5,4,Languages,"Professor Fauvel was one of my most influential professors throughout my time at W&M. I don't think I fully appreciated how much she encourages her students to think outside the box until I graduated and understood the real-world applications of her teaching. She can be intimidating, but she genuinely wants to help those who are willing to learn.",5,,4,
Maryse,Fauvel,3.5,4,Languages,"Professor Fauvel is undoubtedly one of W&M's best professors. Consistently charismatic, energetic, challenging & passionate. she genuinely cares ab the progress & advancement of her students, and encourages them to do their best at all times. She has high demands, but makes you want to do good work- as a teacher should! does that work&#63; ps thank yo",4,,5,
Maryse,Fauvel,3.5,4,Languages,"Professors like Prof. Fauvel make W&M. She is passionate about teaching and 100% invested in her students. I've loved all her classes (305, 310, 352, 393), esp. smaller ones. Her expectations are clear (she cares most about well-structured writing), and that combined with her love for her students makes her an outstanding prof. One of W&M's best.",3,,5,
Maryse,Fauvel,3.5,4,Languages,I had Fauvey for 305 and 314 and she's pretty legit. All the comments about her not seeing any other point of view have some truth however if you are passionate and have coherent ideas she's at least willing to listen. i'm probably as conservative as they come in her french classes and i still asked her to be my advisor. fauv is cool for sure.,4,,5,
Maryse,Fauvel,3.5,4,Languages,"Alright, I'm just trying to look out for you guys. I had swine flue last semester and she didn't care! I missed one day of class and she acted like I skipped which I had a note from the doctor. She is great in 305 but in 314 she is a menace! She made me cry, multiple times. I worked my butt off and did well in her 305 class but not as well in 314.",5,,2,
Maryse,Fauvel,3.5,4,Languages,Fauvel is amazing!  She's a little intimidating but is REALLY nice about it when she corrects you! Your accent will improve a lot because she is a stickler on that!  The class is really fun and interesting and she's really fun and interesting! A must take!,4,,5,
Maryse,Fauvel,3.5,4,Languages,"i took her back in the day, and she was the prof that went on the year abroad program, back when they had one. hard hard hard, unless you already speak perfect French. i missed class 9/11 and she counted it against me. hard. avoid if you want a good grade, all that matters in the real world.",5,,5,
Maryse,Fauvel,3.5,4,Languages,"Okay, this class is awesome, and Fauvel makes it all the more fun with her absurdities.  However, she's NOT approcable outside of class, does not respond to emails for days, and has ridiculous grading expectations.  Also, you have to make a film without any technical prep DURING FINALS; it's due on the same day as the FINAL. (wtf right&#63;)",5,,3,
Maryse,Fauvel,3.5,4,Languages,"Hilarious. Her classes are extremely comfortable and fun. She can be intimidating, because she will correct every thing you say, but she doesn't make you feel dumb about it. Very thorough explanations. Only negative thing is that she will say you're entitled to your own opinions, but if it's slightly conservative, you better have a lot of reasoning",3,,5,
Maryse,Fauvel,3.5,4,Languages,"EXTREMELY intimidating at first because she knows her stuff, but Fauvel is one of the best profs at William and Mary.  I am currently taking another class with her, and between French Cinema and the current class, I feel like I have learned SO much in her classes.  Be prepared to work but learn a lot.  She's also really funny; take her class!!!",4,,4,
Maryse,Fauvel,3.5,4,Languages,"I thought she was a riot, and she definitely improved my writing and comprehension skills. She seems weird at first, but you learn to love her!",3,,4,
Maryse,Fauvel,3.5,4,Languages,Fauvel is great.  She's energetic and gets everyone in the class involved.  You have to be serious about French - she is a bit picky.  But she is genuinely concerned with how her students are doing.  You do corrections on every paper (which is the biggest part of the grade) and can boost your grade quite a bit.,4,,4,
Maryse,Fauvel,3.5,4,Languages,"Professor Fauvel is definitely a lot of fun - she is very outgoing and engages the entire class.  She creates an atmosphere in her classroom in which you feel comfortable participating.  She's probably not for those who aren't serious French students, as she does expect a lot of her students, but it's absolutely worth it.",4,,4,
Maryse,Fauvel,3.5,4,Languages,"I adore Fauvel!  She is an amazing professor and takes a genuine interest in her students and wants them to succeed.  She's amusing and always keeps class interesting.  She won't let you get away with slacking too much, but she's not unreasonably demanding.  Take a class with her!",2,,5,
Maryse,Fauvel,3.5,4,Languages,"I love Fauvel!! She's dynamic and excited about teaching and has a tendency to dance around the room. Fantastic and a lot of fun :) grading really isn't that hard, and she's willing to help you out.",2,,5,
Maryse,Fauvel,3.5,4,Languages,"hw is long/boring but isn't graded, so you dont have to give it all your effort - just have something written so you can participate. grade based mainly on the essays which were graded pretty harshly, tho you have a lot of freedom in your writing style/topics, and they're short (1-2 pages). Fun eccentric prof, but this class crushed my confidence",3,,4,
Maryse,Fauvel,3.5,4,Languages,"Eccentric, yes. Especially in appearance. But a really nice woman, and I really wish she weren't away this year! I'd love to take ALL my French classes with her. Not as hard a grader as others said, and not a ton of work either. Lets you correct essays to raise your grade.",3,,5,
Maryse,Fauvel,3.5,4,Languages,Hates men! Agree with her and you'll be fine... do not ever disagree!,4,,3,
Maryse,Fauvel,3.5,4,Languages,"If you life french and consider yourself to have a good background in it, take her classes.  She asks a lot of her students, but she gives of herself as well.  She has been more supportive of me than any other teacher at this school, i believe she truly wants her students to do well.",2,,4,
Maryse,Fauvel,3.5,4,Languages,"She isn't that bad, but she's definitely picky and will correct every word you say. Fairly easy grader, lots of busy work that isn't challenging, but many annoying essays on the most random topics that she will grade twice, and grade differently each time. Keeps you on your toes.",3,,3,
Maryse,Fauvel,3.5,4,Languages,"have to do homework for every class, but not hard. exams are fair, but shes not an easy grader. will call on people randomly, but she likes to help.",4,,4,
Maryse,Fauvel,3.5,4,Languages,genuinely nice and offers great feedback.  challenges you to go beyond your limits and helps you correct it. she loves french and she's energetic. i definitely recommend taking her class,3,,5,
Maryse,Fauvel,3.5,4,Languages,"I never imagined I could learn so much French in one class. the Prof. definitely pushes her students hard, but the result is worth it. No one will be taking it easy on you when you leave college, and this class really teaches you to try your hardest.",5,,5,
Maryse,Fauvel,3.5,4,Languages,"Great prof.  Pushes you to the point where you feel it necesary to work hard, but it's worth it and you'll improve.  Learned more in this class than 5 yrs of French before college.",3,,5,
Maryse,Fauvel,3.5,4,Languages,The whole time in discussion was spent trying to guess what interpretation she wanted us to come up with. Forget the whole literature is personal idea! There is ONE right way to look at it!,5,,2,
Maryse,Fauvel,3.5,4,Languages,"She is french herself, and therefore very very picky. A lot of times it is hard to understand what she is asking you. She is rather nice, and tries to make class interesting, but she is not very helpful to people who are struggling.",4,,3,
Maryse,Fauvel,3.5,4,Languages,"She makes you want to succeed, but you soon find out it is impossible to do so.  She puts you on the spot constantly and isn't very clear on where you stand with her.  If you don't care about your GPA, then take her classes",5,,3,
Maryse,Fauvel,3.5,4,Languages,"Overheard: &quot;I wouldn't spit on her if she were on fire!&quot;  I don't feel quite this strongly, but she certainly is testy and sometimes offensive.  You never know where you stand with her random mood swings.  Fun to quote and snicker about later wi",3,,3,
Maryse,Fauvel,3.5,4,Languages,She will challenge you- take it and learn from it! That's what's so wonderful about her.,4,,5,
Maryse,Fauvel,3.5,4,Languages,"once she makes up her mind, thats it.  no discussion, no other ideas.",5,,2,
Maryse,Fauvel,3.5,4,Languages,puts you on the spot frequently,3,,4,
Maryse,Fauvel,3.5,4,Languages,"good, but weird.  Funny, but takes delight in your misery.",4,,3,
Maryse,Fauvel,3.5,4,Languages,"She is very very difficult, but interesting",4,,4,
Sonia,de Lafontaine,3,4.1,Engineering,"Excellente professeure, tr&#232;s disponible et investie. Elle sait bien encadrer les &#233;tudiants et donner des conseils pratiques. J'ai beaucoup appr&#233;ci&#233; ses cours et son accompagnement dans le cadre de CTN100, CTN702 et PFE.",3,B+,5,Participation matters--Amazing lectures --Inspirational
Sonia,de Lafontaine,3,4.1,Engineering,"Elle est toujours disponible &#224; l'ext&#233;rieur des heures de cours. Aussi, elle corrige vraiment vite, ce qui est vraiment appr&#233;ci&#233;. ",3,A,5,Caring--Respected--Accessible outside class
Sonia,de Lafontaine,3,4.1,Engineering,Elle est une super bonne prof. Passion&#233;e et disponible. Elle a la r&#233;ussite de ses &#233;tudiants &#224; coeur.,4,B,5,Participation matters--Group projects--Accessible outside class
Sonia,de Lafontaine,3,4.1,Engineering,Tr&#232;s dynamique et ses anecdotes professionnelles sa aide vraiment a comprendre la mati&#232;re,3,A,5,Amazing lectures --Inspirational--Caring
Sonia,de Lafontaine,3,4.1,Engineering,Rend le cours fun et facile,1,A,5,Participation matters
Sonia,de Lafontaine,3,4.1,Engineering,Pas mauvaise.,2,A,4,Respected
Sonia,de Lafontaine,3,4.1,Engineering,"She is an inpiration and she transmits her passion. Yes she is picky but we need that. A mentor who pushes you, makes you do your best and helps you level up. Thank you for thoses years at ETS.",4,B,5,Participation matters--Inspirational--Group projects
Sonia,de Lafontaine,3,4.1,Engineering,Elle est ok mais ces tr&egrave;s facile de se perdre puisque dans les s&eacute;ances de lecture elle a tendance &agrave; parler beaucoup et rentre dans des sujets pas rapport. Je vous conseillerai de bien faire le projet MIP et l'oral cela vous donnera un bon boost pour l'examen final. En gros ces un cours vraiment vraiment. Plate.,3,B-,2,Get ready to read--Group projects--Lecture heavy
Sonia,de Lafontaine,3,4.1,Engineering,Super bonne prof !,3,A,4,Get ready to read--Participation matters--GROUP PROJECTS
Sonia,de Lafontaine,3,4.1,Engineering,"En effet, elle parle beaucoup de sa vie personnelle et d'Hydro-Qu&eacute;bec. Explique correctement en g&eacute;n&eacute;ral mais les cours paraissent interminables.",3,A,3,
Sonia,de Lafontaine,3,4.1,Engineering,Cours plate  parle toujours de sa vie personnel mais bon ...  Aucun bareme de correction Claire elle met les notes selons son humeu,4,,2,
Mathieu,Laflamme,4.5,5,History,"Prof Laflamme is amazing, his lectures are captivating and he is understanding and caring about students. This was one of the few classes I looked forward to every week despite having to turn in an essay weekly. There is no exam for this course which is amazing as well!",4,A,5,Tough grader--So many papers--Lecture heavy
Mathieu,Laflamme,4.5,5,History,"Amazing professor! Lectures are super interesting and never boring even when he talks about obscures subjects and topics. Tough but fair grader. Many homework but the feedback is very helpful. He you attend class and do your work, you'll have a great time in this class. Be aware: he talks fast. Very responsive by emails. I'll take this class again!",5,A,5,Amazing lectures --Lots of homework--Hilarious
Mathieu,Lemire,3.3,2.8,Mathematics,"He is dynamic and tries to be nice by making jokes. He has his ups and downs. His explanations are clear and easy to follow. Practice exercises and exams were available and were very useful. Exams are really heavy and difficult. Get ready to use all of your brainpower. Final grade is calculated depending on where you did well, very useful. ",4,A-,4,Tough grader--Test heavy
Mathieu,Lemire,3.3,2.8,Mathematics,"Class wasn't too hard. Posts lots of practice questions and is available to answer questions either via email or at office hours. He manages to gets mad at someone every class (without fail) which certainly keeps it entertaining (just try and not be the one he's getting mad at). Overall, class isn't hard and prof is fine. ",2,A+,5,Clear grading criteria--Gives good feedback--Accessible outside class
Mathieu,Lemire,3.3,2.8,Mathematics,"Good teacher and funny. A little self-centered but very kind, just go to the DGDS, come to class, do the practical exams and everything will be fine.",1,Incomplete,5,Amazing lectures --Lots of homework--Accessible outside class
Mathieu,Lemire,3.3,2.8,Mathematics,"He cares about his rate my prof more than actually being a good prof. If i hear him talk about his rate my prof one more time i will lose it. Makes fun of students for correcting him (he was indeed wrong and the students were right). other than that, not a bad prof.",3,A-,2,Amazing lectures --Inspirational--Test heavy
Mathieu,Lemire,3.3,2.8,Mathematics,"Technically, not a bad prof at all. Concise and clear in his teaching. If you have questions he answers them. Knows what he is teaching and is helpful if you are confused. Called a student a retard one time so he keeps you on your toes. ",3,A-,4,
Mathieu,Lemire,3.3,2.8,Mathematics,"I've never seen a prof complain this much about his students ever. He will complain over everything. He gives us a life lecture every classe on how, either we're dumb, or how we should pay more attention, or shut up, actually show up, the list goes on. He's gotten mad at several students for correcting him over HIS mistakes. ",3,B,1,
Mathieu,Lemire,3.3,2.8,Mathematics,The good thing is that he explain things fairly well and is helpful outside of class. But in class he is very disrespectful and takes offence for the most minute things. Interrupts every classes for stuff as ridiculous as somebody in staring at their computer too long or goes on random rants about how a student didn't say thank you in an email.,3,B+,2,Gives good feedback--Lecture heavy--Graded by few things
Mathieu,Lemire,3.3,2.8,Mathematics,"Truly AWFUL. He doesn't understand empathy, almost takes joy in making students feel terrible. Picks random person each class to yell at, forcing respect through fear. Unavailable and rude at office hours. Midterms are super long, almost impossible to finish. Grades really harsh! Explains things decently well but the yelling isn't worth it. AVOID!!",4,F,1,Tough grader
